what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1362807147688
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1362807147735
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1362807147744
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1362807147759
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1362807147767
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1362807147769
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1362807147843
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1362807147846
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1362807147855
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1362807147870
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1362807147901
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1362807147906
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1362807147924
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1362807147956
started,bundle,com.google.gdt.eclipse.designer.hosted,2.6.0.r37x201206111222,"com.google.gdt.eclipse.designer.hosted",1362807147974
stopped,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1362807147987
error,log,,,"An error occurred while automatically activating bundle org.eclipse.jpt.jpa.core (440).",1362807147990
error,log,,,"Participant 'org.eclipse.jpt.jpa.core.refactoring.jpaDeleteTypeParticipant' removed due to the following exception",1362807147991
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1362807150222
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1362807150390
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1362807150463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807150989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362807151051
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362807151128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807165904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807174776
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1362807174819
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1362807180783
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807180854
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110815-1438,"org.eclipse.equinox.simpleconfigurator.manipulator",1362807196647
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20110815-1438,"org.eclipse.equinox.frameworkadmin",1362807196651
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807197014
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362807197181
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362807197250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362807208956
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362807215147
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1362807218034
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1362807218116
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1362807218125
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1362807218238
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1362807218286
executed,command,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.junitShortcut.run",1362807220234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807220300
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807228356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807228511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807231326
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1362807231612
opened,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1362807231706
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807253463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807339891
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362807342481
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1362807345858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362807365212
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362807367167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807371259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807475157
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807483918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807490245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807491940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807502431
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362807504338
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362807511488
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362807535420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807542996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807543725
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362807562020
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362807563750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362807569333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362807572792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362807578873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362807587856
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362807590147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807592035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807593208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807595013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807617301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807621522
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807650627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807652157
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807697696
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807711459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807740557
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362807753466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807758303
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807759613
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362807762456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362807764414
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362807766421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807770496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807771927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807782139
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807860902
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362807864076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807870490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807874827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807879196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807884460
started,bundle,com.google.gdt.eclipse.platform.shared,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.platform.shared",1362807887844
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362807894555
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807896490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807898893
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362807898993
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807906281
error,log,,,"Participant 'org.eclipse.jpt.jpa.core.refactoring.jpaDeletePackageOrFolderParticipant' removed due to the following exception",1362807908015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807910499
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362807910547
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362807924607
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1362807948304
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1362807968491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807970587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807970769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362807972424
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1362807974855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807976438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362807976620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362807979296
executed,command,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.junitShortcut.run",1362807983751
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362807996872
executed,command,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.junitShortcut.run",1362808000889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362808008510
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362808031736
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362808036155
executed,command,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.junitShortcut.run",1362808041594
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362808046762
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1362808053356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362808057530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362808074002
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362808075705
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362808077766
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1362808080625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362808085268
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362808094307
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362808096924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362808099763
executed,command,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.junitShortcut.run",1362808103688
activated,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1362808109688
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362808112092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362808121054
executed,command,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.junitShortcut.run",1362808124670
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1362808125213
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1362808125314
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1362808125315
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1362808125316
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1362808125367
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1362808125387
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362808145843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362808150169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362808152449
executed,command,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.junitShortcut.run",1362808156759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362808157188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362808157389
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362808165410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362808185176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362808187114
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1362808187264
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1362808196404
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362808204541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362808212608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362808220769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362808241065
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362808246759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362808256191
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362808259876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362808266958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362808276247
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362808292367
executed,command,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.junitShortcut.run",1362808296690
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362808297116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362808301350
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362808323821
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362808332755
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362808335354
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362808337089
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362808340239
executed,command,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.junitShortcut.run",1362808344194
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362808344601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362808354251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362808394162
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362808395887
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362808408675
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362808425985
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362808427655
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362808443255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362808444527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362808445467
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362808447118
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362808455344
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362808458590
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362808507890
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362808517794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362808524697
executed,command,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.junitShortcut.run",1362808528586
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362808529001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362808534036
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362808537522
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362808558063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362808562505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362808568975
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362808592423
executed,command,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.junitShortcut.run",1362808596391
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362808596820
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362808596997
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362808611104
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362808613166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362808828285
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362808834175
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362808837232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362808848171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362808851387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362808855623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362808925740
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362808925924
