what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1362810219493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362810219728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362810223927
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362810224003
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362810229162
executed,command,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.junitShortcut.run",1362810233654
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1362810257835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362810261420
executed,command,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.junitShortcut.run",1362810268029
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362810268086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362810270201
activated,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1362810280563
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362810280783
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362810296373
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362810322772
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362810326685
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362810342678
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362810352255
executed,command,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.junitShortcut.run",1362810357113
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362810362853
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362810370827
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362810376961
executed,command,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.junitShortcut.run",1362810390970
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362810400887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362810440681
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362810456139
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362810483399
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362810486045
executed,command,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.junitShortcut.run",1362810489833
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362810495901
executed,command,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.junitShortcut.run",1362810499720
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362810524399
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362810546363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362810564470
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362810580898
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362810581642
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362810586857
executed,command,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.junitShortcut.run",1362810591088
activated,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1362810593487
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362810593731
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362810629587
executed,command,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.junitShortcut.run",1362810634980
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1362810644013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362810646337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362810654903
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362810658798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362810661676
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362811325493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362811327068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362811327384
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362811329974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362811341396
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362811344745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362811352753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362811377279
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362811377481
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362811377544
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362811391211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362811532798
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362811538647
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1362811540729
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.indent",1362811541365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362811566440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362811568752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362811568908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362811574278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362811586738
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362811586978
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362811602588
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362811615093
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362811629238
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362811632270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362811658629
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1362811658677
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362811665488
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362811668182
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362811674035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362811679788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362811695117
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1362811695167
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362811696317
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362811698991
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362811712179
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362811714605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362811724481
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1362811724532
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362811725975
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362811728693
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362811786004
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362811823494
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362811922817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362811934125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362811945165
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362811954846
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362811957244
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362811974827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362811989817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812010608
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362812032965
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362812033187
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362812035859
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362812036062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362812044779
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362812046645
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362812048747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362812053879
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362812058393
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362812060590
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1362812075303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812077233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812077452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362812099800
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362812106880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362812145815
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1362812179059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362812181455
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362812185832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812185875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812189234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362812198996
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362812203083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812203383
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812228585
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362812237098
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362812241337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812241647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812275420
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362812326573
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362812330512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812330810
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812421908
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362812433524
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362812437787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812438086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812452095
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362812478092
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362812482747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812483058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812525080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812526891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812550512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812556483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812666545
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362812682827
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362812687101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812687397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812694351
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362812701749
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362812705315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812705609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812765649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362812773986
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362812798821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812799120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812824624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362812828903
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362812829130
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362812829363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362812829562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362812829744
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362812829986
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362812830526
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362812830761
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362812831226
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362812832716
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362812833724
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362812834389
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362812834811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362812835381
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362812835773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362812836236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362812836556
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362812836997
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362812837443
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362812844045
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362812848288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812848590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812862323
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362812874263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362812878861
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362812882830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812883131
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812894924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362812906703
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362812910596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812910888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812917807
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362812922714
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362812926367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812926665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812949466
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362812953578
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362812959582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362812964558
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1362812967299
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362812968660
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362812971181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812971477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362812993247
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362812996850
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1362812999099
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362813000219
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362813003608
