what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362900794030
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362900817616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362900817677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362900817785
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362901802119
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362901808964
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362901814934
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362901819591
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362901824137
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362901824418
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362901848505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362901848582
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362901849730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362901854791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362901854985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362901860487
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362901860659
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362901866845
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362901870419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362901870701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362901972789
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362901975381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362901975558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362901988454
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362901989612
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362901995854
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362902000974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902001249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902017415
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362902045113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902045296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902051274
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362902052233
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1362902059451
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1362902065475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902066928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902067118
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362902069179
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362902072914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902073190
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362902116254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902116319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902117501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902121086
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362902122195
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362902123188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362902123764
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362902124105
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362902124395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362902124850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362902125260
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362902125722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362902126065
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362902135668
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362902139511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902139793
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362902183838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902183903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902184020
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902197942
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362902198126
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362902202276
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362902206629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902206910
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362902253161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902253234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902253358
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902257583
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362902258658
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362902262005
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362902269209
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362902272811
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902273099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902312500
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362902313330
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362902322698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902324473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902333631
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362902334260
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362902350149
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362902372683
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362902375382
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362902381679
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362902391847
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362902395398
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362902406391
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902406672
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362902441171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902441246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902441369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902457542
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362902457707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362902460846
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362902464792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902465073
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362902504918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902504993
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902506190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902506269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902506426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902515469
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902515664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902521419
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362902522512
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362902559732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362902561121
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362902599784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362902600805
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362902617349
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362902620826
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362902624208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902624488
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362902660903
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902660997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902661104
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902664408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902664568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902678190
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362902678953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362902686201
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362902691140
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362902694520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902694801
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362902729549
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902729623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902729744
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902745201
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362902746050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362902798427
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362902867644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902867852
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902876032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902876258
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902899691
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362902901092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362902922895
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362902925769
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362902929158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902929443
error,log,,,"Internal Error",1362902953092
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362902964783
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902964878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902964988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902969129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902969332
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362902984775
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362902986275
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362903038194
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362903052249
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362903055591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362903055887
error,log,,,"Internal Error",1362903061001
error,log,,,"Internal Error",1362903061002
error,log,,,"Internal Error",1362903061004
error,log,,,"Internal Error",1362903061005
error,log,,,"Internal Error",1362903061005
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362903100861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362903100938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362903101059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362903141897
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1362903151762
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362903251719
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362903369258
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362903369343
executed,command,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.junitShortcut.run",1362903373434
opened,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1362903373639
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362903815380
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362903829109
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362903837554
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362903845227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362903863809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362903874853
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362903883295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362903895110
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362904329615
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362904354035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362904385855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362904652087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362904801430
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362904804828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362904817153
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362904820210
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362904821688
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362904822087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362904822427
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362904822885
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362904826122
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362904828734
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362904831254
executed,command,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.junitShortcut.run",1362904834979
executed,command,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.junitShortcut.run",1362904881797
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362904900417
executed,command,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.junitShortcut.run",1362904903940
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362904908289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362905736922
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362905739841
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362905741830
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362905757015
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362905760427
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362905764826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362905765110
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362905803392
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362905804664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362905807821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362905817912
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362905818101
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362905822184
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362905826495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362905826787
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362905849313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362905849391
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362905849518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362905862852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362905863055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362905893088
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362905893247
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362905908991
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1362905916325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362905918027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362905918242
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362905930372
